DateTime,AddedIPs,RemovedIPs
1583734347,3,1
1583740097,1,1
1583743934,0,3
1583747796,1,1
1583749695,0,2
1583751794,0,1
1583753771,1,1
1583755730,1,0
1583757615,1,0
1583759539,1,0
1583761501,1,1
1583763400,1,0
1583769134,1,1
1583771055,0,2
1583774947,3,0
1583776918,1,2
1583778761,1,2
1583780935,0,2
1583782844,0,1
1583786682,0,1
1583788608,0,2
1583790498,1,1
1583792417,0,1
1583794355,2,2
1583798173,0,1
1583800096,1,0
1583802079,0,2
1583803933,2,0
1583805929,0,1
1583807785,0,1
1583809719,2,0
1583811611,1,0
1583813550,1,1
1583815460,1,1
1583819292,1,2
1583821235,0,2
1583823131,1,0
1583826972,3,2
1583828920,1,0
1583833691,1,1
1583835639,2,0
1583839454,2,0
1583841377,1,0
1583843287,1,1
1583846172,0,1
1583848120,0,1
1583850048,2,1
1583855777,1,1
1583861803,0,2
1583865617,0,1
1583871420,0,1
1583875221,1,0
1583877131,1,1
1583879058,3,0
1583880977,0,2
1583882890,0,1
1583884887,1,1
1583886742,2,1
1583888733,1,0
1583890574,1,1
1583892504,0,1
1583894438,1,1
1583896334,0,2
1583898262,1,0
1583900203,2,2
1583902117,2,0
1583905939,2,0
1583911696,2,0
1583914853,0,3
1583918652,1,0
1583920574,2,4
1583922494,0,1
1583924482,1,0
1583926333,0,1
1583928297,1,2
1583932101,1,0
1583934019,1,0
1583935933,0,1
1583941724,0,1
1583951291,1,0
1583955247,2,0
1583957326,1,0
1583959227,2,0
1583961154,1,2
1583963069,0,1
1583964974,1,3
1583972658,2,3
1583974573,2,1
1583978587,1,1
1583980573,2,1
1583984411,0,1
1583986334,0,1
1583988256,2,1
1583992095,0,2
1583994014,0,3
1583997853,0,2
1583999770,2,0
1584001720,1,0
1584005572,0,2
1584007720,2,2
1584009643,0,1
1584011560,1,0
1584013460,0,1
1584015382,0,1
1584017315,0,1
1584021143,1,1
1584030761,1,0
1584036733,0,1
1584038660,1,0
1584040604,2,1
1584042534,1,2
1584044418,3,0
1584046338,1,3
1584048278,1,1
1584050174,1,0
1584052087,2,1
1584054991,3,0
1584057167,1,0
1584059055,0,2
1584060976,2,0
1584062890,1,0
1584065022,0,2
1584066975,0,2
1584068905,4,0
1584070818,1,0
1584072755,1,1
1584074664,2,1
1584080416,3,0
1584082331,1,0
1584086177,0,1
1584088108,0,1
1584090195,1,0
1584092175,1,0
1584094090,0,2
1584096013,1,0
1584102056,1,0
1584103936,1,0
1584105858,1,0
1584107776,0,1
1584111779,1,0
1584113659,1,0
1584117375,0,1
1584121216,1,0
1584123416,0,1
1584127269,2,2
1584129173,0,1
1584131063,0,2
1584132974,0,1
1584134894,1,1
1584136985,0,1
1584138984,1,2
1584140895,2,3
1584142836,1,0
1584144738,3,1
1584146660,0,2
1584148583,0,1
1584150497,2,1
1584152420,0,1
1584154358,0,2
1584156256,1,4
1584158176,1,1
1584160093,0,1
1584163000,1,1
1584164899,2,0
1584166825,0,3
1584170680,1,0
1584176566,0,2
1584182429,1,1
1584184361,1,0
1584188187,0,1
1584190099,0,1
1584192023,0,1
1584197776,1,1
1584202573,0,1
1584204500,0,1
1584208331,0,1
1584212172,0,1
1584216266,2,0
1584218177,0,1
1584220111,1,1
1584222011,0,1
1584223938,2,1
1584225854,1,1
1584228021,0,1
1584229939,1,3
1584231852,0,1
1584233778,1,0
1584235711,1,0
1584237872,1,1
1584239776,3,1
1584241945,1,0
1584243859,0,1
1584247702,0,1
1584249613,2,1
1584251534,1,1
1584253455,1,0
1584255406,1,0
1584257318,0,1
1584259432,1,0
1584263312,1,0
1584265214,0,1
1584269097,3,0
1584270998,1,1
1584272894,1,0
1584280570,1,0
1584282489,1,1
1584289239,1,0
1584291133,1,0
1584293049,1,0
1584295014,1,0
1584300777,1,2
1584302709,1,0
1584304830,1,0
1584306761,2,0
1584308655,2,1
1584310574,0,3
1584312515,4,0
1584314411,0,1
1584316352,1,1
1584318251,1,0
1584320185,1,1
1584322092,1,1
1584324982,1,2
1584326913,0,2
1584328809,1,0
1584332673,1,0
1584334573,1,0
1584336494,0,2
1584339378,0,1
1584341302,1,1
1584345132,1,0
1584347056,0,1
1584348992,3,0
1584350889,1,1
1584352962,3,0
1584354805,3,1
1584356929,1,0
1584358832,0,1
1584360758,1,1
1584362653,3,0
1584364670,1,0
1584366505,0,1
1584368429,1,1
1584370356,0,1
1584372257,1,0
1584374186,0,1
1584376091,1,1
1584378977,1,2
1584380923,1,0
1584387899,0,2
1584389777,1,2
1584391713,1,0
1584393628,0,2
1584395531,0,2
1584397452,1,2
1584399390,1,2
1584401292,2,0
1584404440,2,3
1584406333,0,1
1584408257,0,1
1584410192,0,2
1584412365,0,1
1584414340,1,0
1584416213,2,0
1584418096,3,0
1584421968,0,1
1584423891,1,0
1584425781,3,0
1584429651,1,0
1584431546,2,0
1584435374,0,2
1584437297,1,1
1584440425,1,5
1584442330,1,1
1584444267,2,1
1584446171,0,1
1584448089,0,3
1584450984,0,1
1584454844,0,1
1584456769,2,0
1584458659,1,0
1584462725,0,1
1584466817,1,1
1584468766,1,0
1584474563,1,1
1584478338,2,0
1584480270,2,0
1584482171,1,0
1584484096,2,1
1584487214,2,1
1584489173,3,2
1584492014,2,0
1584493960,1,0
1584495861,0,2
1584499774,1,1
1584501746,0,3
1584503653,0,1
1584505475,0,2
1584507375,1,0
1584509293,1,0
1584512409,3,2
1584514360,1,0
1584516278,1,2
1584518190,0,2
1584520091,0,1
1584522102,1,0
1584523940,1,1
1584527790,0,1
1584529695,1,0
1584531613,0,3
1584539307,1,0
1584543131,0,1
1584545072,1,0
1584546970,0,3
1584548889,1,0
1584552756,0,2
1584556572,0,1
1584560413,1,1
1584562333,1,0
1584564272,0,2
1584566187,1,1
1584568093,1,1
1584570037,2,1
1584571941,0,2
1584573895,0,1
1584575855,0,2
1584577692,3,1
1584580830,1,2
1584582751,1,0
1584584658,2,0
1584586589,1,2
1584588493,1,0
1584591379,3,1
1584593313,0,1
1584597133,0,3
1584600988,0,1
1584602897,0,1
1584605779,0,1
1584609632,1,0
1584611536,3,0
1584613455,2,1
1584615389,3,0
1584619383,1,0
1584621385,1,0
1584623321,1,0
1584625224,1,1
1584627142,0,1
1584629080,0,1
1584630979,0,1
1584636772,0,1
1584644543,3,0
1584646351,0,1
1584648270,1,1
1584650179,1,1
1584652121,1,1
1584654054,1,1
1584655938,1,2
1584657868,3,0
1584659786,2,0
1584661708,2,1
1584663663,2,1
1584667487,1,3
1584669388,2,0
1584671301,0,3
1584673414,1,1
1584675379,2,0
1584677574,0,3
